법정동코드,시도명,시군구명,법정동명,도로명코드,도로명,행정동코드,행정동명,우편번호,업체코드,데이터기준일자
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,소학1길,4127154000,본오1동,15529,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,소학길,4127154000,본오1동,15530,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,팔곡1길,4127154000,본오1동,15530,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,팔곡두레길,4127154000,본오1동,15530,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,팔곡길,4127154000,본오1동,15530,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,팔곡두레길,4127154000,본오1동,15529,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,팔곡길,4127154000,본오1동,15529,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원3길,4127154000,본오1동,15529,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원길,4127154000,본오1동,15529,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원안길,4127154000,본오1동,15529,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원안길,4127154000,본오1동,15531,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원길,4127154000,본오1동,15531,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원2길,4127154000,본오1동,15531,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원2길,4127154000,본오1동,15529,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,팔곡길,4127154000,본오1동,15531,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,팔곡두레길,4127154000,본오1동,15531,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,해안로,4127154000,본오1동,15531,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,담원1길,4127154000,본오1동,15531,3,2023-11-09
4127110500,경기도,안산시 상록구,팔곡이동,413000000000,해안로,4127154000,본오1동,15530,3,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,오리물길,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,서당길,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,버대길,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,오리골길,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,가루개로,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,부한정길,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,벌터길,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,장하로,4127158000,월피동,15208,2,2023-11-09
4127110600,경기도,안산시 상록구,양상동,413000000000,석답길,4127158000,월피동,15208,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,수인로,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,새말길,4127157000,부곡동,15207,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,새말1길,4127157000,부곡동,15207,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,원후내길,4127157000,부곡동,15207,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재초교길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,벌터길,4127157000,부곡동,15207,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,수인로,4127157000,부곡동,15207,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로,4127157000,부곡동,15307,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,청곡길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,옹기마을길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,벌터1길,4127157000,부곡동,15207,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,순환로,4127157000,부곡동,15207,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,수풍길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,만수동천길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,순산길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭로,4127158000,월피동,15278,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭로,4127157000,부곡동,15278,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로5길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로7길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로6길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,태마당로1길,4127157000,부곡동,15305,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15305,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,태마당로,4127157000,부곡동,15305,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로,4127157000,부곡동,15305,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로4길,4127157000,부곡동,15305,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,태마당로,4127157000,부곡동,15307,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로5길,4127157000,부곡동,15307,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로4길,4127157000,부곡동,15307,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,옹주길,4127157000,부곡동,15307,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,옹주1길,4127157000,부곡동,15307,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,옹주2길,4127157000,부곡동,15307,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,태마당로,4127157000,부곡동,15308,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로,4127157000,부곡동,15318,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로1안길,4127157000,부곡동,15318,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15318,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로1길,4127157000,부곡동,15318,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로11길,4127157000,부곡동,15318,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15314,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로2안길,4127157000,부곡동,15314,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로11길,4127157000,부곡동,15314,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로,4127157000,부곡동,15314,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로2길,4127157000,부곡동,15314,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로13길,4127157000,부곡동,15314,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15313,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로13길,4127157000,부곡동,15313,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로3길,4127157000,부곡동,15313,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로,4127157000,부곡동,15313,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로3안길,4127157000,부곡동,15313,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로1길,4127157000,부곡동,15309,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로2길,4127157000,부곡동,15309,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15309,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로8길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로6길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로9길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로9안길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로4길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로3길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로5안길,4127157000,부곡동,15304,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로10길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로10안길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로11길,4127157000,부곡동,15301,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로,4127157000,부곡동,15303,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로23길,4127157000,부곡동,15303,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15303,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15303,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로22길,4127157000,부곡동,15303,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로1길,4127157000,부곡동,15303,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로21길,4127157000,부곡동,15303,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,정재로2길,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로20길,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로19길,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로18길,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,태마당로,4127157000,부곡동,15306,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로16안길,4127157000,부곡동,15310,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,태마당로,4127157000,부곡동,15310,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15310,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로16길,4127157000,부곡동,15310,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로17길,4127157000,부곡동,15310,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15310,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로15안길,4127157000,부곡동,15312,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15312,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로,4127157000,부곡동,15312,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15312,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로15길,4127157000,부곡동,15312,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로14길,4127157000,부곡동,15312,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로12안길,4127157000,부곡동,15315,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로13길,4127157000,부곡동,15315,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15315,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로12길,4127157000,부곡동,15315,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15315,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로11길,4127157000,부곡동,15315,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,부곡로,4127157000,부곡동,15317,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로10길,4127157000,부곡동,15317,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로10안길,4127157000,부곡동,15317,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15317,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로,4127157000,부곡동,15317,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로9안길,4127157000,부곡동,15319,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15319,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,두레로,4127157000,부곡동,15319,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로9길,4127157000,부곡동,15319,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15320,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15311,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15302,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,녹지로,4127158000,월피동,15275,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭공원안길,4127158000,월피동,15275,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,충장로,4127158000,월피동,15275,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭공원길,4127158000,월피동,15275,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로,4127158000,월피동,15275,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭로,4127158000,월피동,15275,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,녹지로,4127158000,월피동,15276,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로,4127158000,월피동,15276,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로6길,4127158000,월피동,15276,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,안산공고로,4127158000,월피동,15276,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로5길,4127158000,월피동,15276,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로4길,4127158000,월피동,15276,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로4길,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로3길,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,안산공고로,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭안길,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로2길,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭북로1길,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,시낭로,4127158000,월피동,15277,2,2023-11-09
4127110700,경기도,안산시 상록구,부곡동,413000000000,성호로,4127157000,부곡동,15316,2,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,삼일로,4127159000,성포동,15293,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,성포로,4127159000,성포동,15296,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,화랑로,4127159000,성포동,15296,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,화랑로,4127159000,성포동,15295,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,성포로,4127159000,성포동,15295,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,충장로,4127159000,성포동,15294,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,화랑로,4127159000,성포동,15298,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,고잔로,4127159000,성포동,15298,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,화랑로,4127159000,성포동,15297,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,고잔로,4127159000,성포동,15300,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,충장로,4127159000,성포동,15299,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,항가울로,4127159000,성포동,15299,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,성포로,4127159000,성포동,15292,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,충장로,4127159000,성포동,15292,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,성포로,4127159000,성포동,15290,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,항가울로,4127159000,성포동,15290,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,예술광장1로,4127159000,성포동,15290,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,안산천동로,4127159000,성포동,15290,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,예술광장1로,4127159000,성포동,15291,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,예술광장로,4127159000,성포동,15291,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,삼일로,4127159000,성포동,15291,5,2023-11-09
4127110800,경기도,안산시 상록구,성포동,413000000000,충장로,4127159000,성포동,15293,5,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,순환로,4127158000,월피동,15256,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,순환로,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술대학로9길,4127158000,월피동,15256,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,순환로,4127158000,월피동,15208,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,광덕산3로,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,부루지1길,4127158000,월피동,15279,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,시낭로,4127158000,월피동,15279,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,충장로,4127158000,월피동,15279,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,부루지2길,4127158000,월피동,15279,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,부루지길,4127158000,월피동,15279,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,부루지3길,4127158000,월피동,15279,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,충장로,4127158000,월피동,15287,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술광장1로,4127158000,월피동,15287,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술광장로,4127158000,월피동,15288,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술광장1로,4127158000,월피동,15288,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로1길,4127158000,월피동,15286,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로,4127158000,월피동,15289,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술광장1로,4127158000,월피동,15289,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술광장1로,4127158000,월피동,15286,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로,4127158000,월피동,15286,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로2길,4127158000,월피동,15285,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로1길,4127158000,월피동,15285,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15285,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로1길,4127158000,월피동,15284,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,충장로,4127158000,월피동,15284,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15284,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,충장로,4127158000,월피동,15283,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로2길,4127158000,월피동,15283,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,부루지4길,4127158000,월피동,15283,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로4길,4127158000,월피동,15283,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15283,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로2길,4127158000,월피동,15282,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로3길,4127158000,월피동,15282,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15282,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로4길,4127158000,월피동,15282,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로,4127158000,월피동,15282,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로5길,4127158000,월피동,15281,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로,4127158000,월피동,15281,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로4길,4127158000,월피동,15281,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,시낭로1길,4127158000,월피동,15281,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,시낭로,4127158000,월피동,15281,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15281,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,부루지성모길,4127158000,월피동,15280,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,시낭로,4127158000,월피동,15280,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15280,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로4길,4127158000,월피동,15280,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,충장로,4127158000,월피동,15280,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,시낭로2길,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,시낭로,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,충장로,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로1길,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로2길,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,충장로끝길,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,녹지로,4127158000,월피동,15274,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,월피로,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,시낭로,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로6길,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로8길,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로7길,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천동로9길,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,녹지로,4127158000,월피동,15273,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천서로,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천서로6길,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천서로5길,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,안산천서로4길,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,광덕산2로,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,광덕산안길,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술대학로,4127158000,월피동,15257,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술대학로,4127158000,월피동,15256,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술대학로6길,4127158000,월피동,15256,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술대학로8길,4127158000,월피동,15256,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,예술대학로,4127158000,월피동,15258,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,광덕산1로,4127158000,월피동,15258,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,광덕산2로,4127158000,월피동,15258,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,광덕산안길,4127158000,월피동,15258,2,2023-11-09
4127110900,경기도,안산시 상록구,월피동,413000000000,광덕산2로,4127158000,월피동,15259,2,2023-11-09
